id,type,translation,description,gendate,reeceID,common,created,createdBy,updated,updatedBy,period_name,date_range,i
334,CLARITAS REI PVBLICAE,,"Sol advancing left, holding whip and globe",317-8,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
335,CLARITAS REI PVBLICAE,,Sol advancing left,317,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
336,CLARITAS REI PVB,,Sol standing left holding globe and raising hand,316-9,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
337,CLARITAS REI PVB,,"Sol standing right, holding globe and raising hand",316-8,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
338,CLARITAS REI PVB,,Sol running left,317-8,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
340,PRINCIPI IVVENTVTIS,,"Prince standing right, holding reversed spear and shield",316-8,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
341,PRINCIPI IVVENTVTIS,,Prince standing left holding reversed spear and shield,316-7,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
342,PRINCIPI IVVENTVTIS,,Prince advancing left holding spear and shield,317,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
343,IOVI CONSERVATORI,,Jupiter standing left holding Victory on globe and leaning on sceptre; to left eagle,313-8,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
344,IOVI CONSERVATORI CAESS,,Jupiter standing left holding Victory on globe and leaning on sceptre; to left eagle,316-17,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
345,IOVI CONSERVATORI,,Jupiter standing left holding thunderbolt and sceptre,317-8,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
346,IOVI CONSERVATORI,,Jupiter standing left holding thunderbolt and sceptre; eagle to left,317,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
347,IOVI CONSERVATORI,,"Jupiter running right, throwing thunderbolt",317,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
348,IOVI CONS LICINI AVG,,"Jupiter standing left on platform, holding Victory and globe and sceptre; at feet, eagle; SIC X/SIC XX on face of platform",317-8,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
349,IOVI CONS LICINI AVG,,"Jupiter standard left on platform, holding Victory and globe and sceptre; at feet, eagle; SIC X/SIC XX on face of platform",317-8,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
350,PRINCIPIA IVVENTVTIS,,"Prince advancing right, holding transverse spear and shield",317,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
351,PRINCIPIA IVVENTVTIS,,"Prince standing right, holding shield and reversed spear",317-8,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
352,PRINCIPIA IVVENTVTIS,,Prince standing left holding shield and reversed spear,317-9,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
353,CONCORDIA AVGG NN,,Concordia standing left holding caduceus and cornucopiae,317,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
354,VIRTVS MILITVM,,"Mars advancing right, holding transverse spear and trophy over shoulder",317-8,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
355,CLARITAS REI PVBLICAE,,"Sol standing right, looking left holding globe and whip",317-8,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
357,CLARITAS REI PVBLICAE,,"Sol advancing right, holding whip",318,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
363,PROVIDENTIAE AVGG NN,,Camp gate with three turrets,316-7,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
364,PRINCIPI IVVENT,,"Prince standing right, holding transverse spear and globe",318,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
365,PRINCIPIA IVVENTVTIS,,"Prince standing right, holding transverse spear and globe",318,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
366,VICTORIA CAESS,,Victory standing left wreath in raised hand,318,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
367,VICTORIA CAESS,,Victory advancing left holding wreath and palm,318,15,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 15,296-317,15
339,PROVIDENTIAE CAESS,,Camp gate with three turrets,317-20,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
358,PROVIDENTIAE AVGG,,Camp gate with three turrets,317-20,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
359,IOVI CONSERVATORI AVGG,,Jupiter standing left holding Victory on globe and sceptre,317-20,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
360,IOVI CONSERVATORI AVGG,,Jupiter standing left holding Victory on globe and sceptre; to left captive,317-20,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
361,IOVI CONSERVATORI CAESS,,Jupiter standing left holding Victory on globe and sceptre,317-20,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
362,PROVIDENTIAE CAESS,,Jupiter standing left holding Victory on globe and sceptre,317-20,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
368,VICTORIA AVGG NN,,Victory advancing left holding wreath and palm,319,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
369,VICTORIA CAESS NN,,Victory advancing left holding wreath and palm,319,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
370,VIRT EXERC,,"Sol standing raising right hand and holding globe, in the middle of plan of a Roman camp",319,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
371,REQVIES OPTIMORVM MERITOR,,Emperor seated left,318,16,2,2008-10-02 15:34:29,56,2014-08-18 08:17:12,491,Period 16,317-330,16
372,REQVIES OPTIMORVM MERITORVM,,Emperor seated left,317-8,16,2,2008-10-02 15:34:29,56,2014-08-18 08:17:51,491,Period 16,317-330,16
373,REQVIES OPT MER,,Emperor seated left,318,16,2,2008-10-02 15:34:29,56,2014-08-18 08:18:19,491,Period 16,317-330,16
374,REQVIES OPTIMOR MERIT,,Emperor seated left,317-8,16,2,2008-10-02 15:34:29,56,2014-08-18 08:18:41,491,Period 16,317-330,16
375,MEMORIAE AETERNAE,,"Eagle standing right, head left",317-8,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
376,MEMORIAE AETERNAE,,Eagle standing left head right,317-8,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
377,MEMORIAE AETERNAE,,"Lion advancing right, club above",317-8,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
378,MEMORIAE AETERNAE,,"Lion advancing right, tail high",317-8,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
379,MEMORIAE AETERNAE,,Lion advancing l,317-8,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
380,VOT/XX/MVLT/.XXX.,,Inscription in wreath.,318-9,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
381,VOT.V./MVLT.X./CAESS,,Inscription in wreath.,318-9,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
382,VOT/XX/MVLT/XXX,,Inscription in wreath.,318-9,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
383,VOT/V/MVLT/X,,Inscription in wreath.,318-9,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
384,PAX PERPETVA,,"Pax standing facing, head left legs crossed, holding olive branch and transverse sceptre; leaning on column",318-9,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
385,ROMAE AETERNAE,,"Roma standard right, shield in lap inscribed X/V",318-20,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
386,SAECVLI FELICITAS,,"Shield with AVG on cippus, decorated with garland",318-9,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
387,VIRTVS AVGG,,Camp gate with three turrets; open gate,318-9,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
388,VIRTVS AVGG,,Camp gate with three turrets; closed gate,318-9,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
389,VIRTVS AVGG,,Camp gate with four turrets; open gate,318-9,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
390,VIRTVS AVGG,,Camp gate with four turrets; closed gate,318-9,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
391,IOVI CONSERVATORI,,Eagle carrying emperor right,318-9,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
392,IOVI CONSERVATORI AVG,,Eagle carrying emperor right,318-9,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
394,VICTORIAE LAETAE PRIN P,,Two Victories holding shield inscr VOT PR,319,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
395,VICTORIAE LAET P P,,Two Victories holding shield inscr VOT PR,319,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
396,VICTORIA LAET P P ,,Two Victories holding shield inscr VOT PR,319,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
397,VICT.LAETAE PRINC PERP,,Two Victories holding shield inscr VOT PR,319-20,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
398,I O M ET VIRTVTI DD NN AVG ET CAES,,"Jupiter standing left holding scetre, in front of trophy, at foot of which two captives",320-1,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
399,I OM ET VICT CONSER DD NN AVG ET CAES,,"Victory standing right, holding branch and offering wreath to Jupiter, who holds sceptre",320-1,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
400,VOT X/ET XV F,,Inscription in wreath.,320,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
401,VOT/X.V,,Inscription in wreath.,320,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
402,VOT/XX,,Inscription in wreath.,320,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
403,VOT/XV/FEL/XX,,Inscription in wreath.,320,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
404,CONSTANTINI AVG around VO/TIS/XX,,,320-1,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
405,CONSTANTINI AVG around VOT/xx,,,320,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
406,CONSTANTINI AVGVSTI around VOT/IS/XX,,,320,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
407,D N CONSTANTINI AVG around VOT/XX,,,320,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
408,LICINI AVGVSTI around VO/TIS/XX,,,320-1,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
409,LICINI AVG around VO/TIS/XX,,,320-1,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
410,D N LICINI AVG around VOT/XX,,,320,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
411,CAESARVM NOSTRORVM around VO/TIS/V,,,320-1,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
412,CAESARVM NOSTRORVM around VOT/V,,,320,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
421,ALAMANNIA DEVICTA,,"Victory advancing right, holding wreath and palm, pushing captive to right",324-5,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
424,D N CONSTANTINI AVG,,wreath enclosing VOT/XX,320-1,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
426,D N LICINI MAX AVG,,wreath enclosing VOT/XX,320-1,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
427,D N LICINI INVICT AVG,,wreath enclosing VOT/XX,320-1,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
428,DOMINI.N.LICINI AVG,,wreath enclosing VOT/XX,320-1,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
429,D N LICINI AVG,,wreath enclosing VOT/XX,320,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
430,D N LIC LICINI AVGVSTI,,wreath enclosing VOT/XX,320,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
431,D N LIC LICINI AVG,,wreath enclosing VOT/XX,320,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
432,DOMINORVM NOSTRORVM CAESS,,wreath enclosing VOT/V,320-1,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
433,DOMINOR NOSTROR CAESS,,wreath enclosing VOT/V,320-5,16,2,2010-09-13 14:57:22,56,0000-00-00 00:00:00,56,Period 16,317-330,16
436,PROVIDENTIAE CAESS,,Camp-gate with 3 turrets,324,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
442,CONSTAN / TINVS / AVG in three lines,,,324-6,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
443,CRISPVS / CAESAR in two lines,,,324-6,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
444,CONSTAN / TINVS / CAESAR in three lines,,,324-6,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
445,CONSTAN / TINVS / IVN NOB C in three lines,,,326,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
446,CONSTA / NTINVS / IVN NOB C in three lines,,,326,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
447,CONSTAN / TIVS / CAESAR in three lines,,,324-6,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
448,FL H / ELENA / AVGVSTA in three lines,,,324-5,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
449,FLAV MAX / FAVSTA / AVG in three lines,,,324-5,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
450,CONSTAN / TIVS / NOB CAES in three lines,,,326,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
451,SOROR CONSTANTINI AVG,,wreath around PIET/AS PVB/LICA,326-7,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
452,D N CONSTANTINI MAX AVG,,wreath around VOT/XXX,325-30,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
453,D N CONSTANTINI MAX AVG,,"Camp gate with two turrets, star above",326-7,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
454,GLORIA EXERCITVS,,"Soldier standing left looking right, holding spear and shield",327-8,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
455,GLORIA ROMANORVM,,Roma standard left on shield holding sceptre and Victory on globe,327-8,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
456,LIBERTAS PVBLICA,,"Victory standing left on galley, wreath in both hands",327-8,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
457,SPES PVBLIC,,"Labarum with three medallions crowned by chi-rho, piercing serpent",327-8,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
458,CONSTANTINI-ANA DAFNE,,Victory standard left holding palm branch; Trophy at front with captive at foot,327-9,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
459,PLVRA / NATAL / FEL ,,Inscription in wreath.,329,16,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 16,317-330,16
461,Bridge over river,,,circa 330,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
462,Star is wreath,,,circa 330,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
466,GLORIA EXERCITVS ,,Two soldiers and one standard,335-41,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
467,SECVRITAS PVBLICA,,"Euphrates standard right, leaning on sceptre, urn at side, reed in background",336-7,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
468,SECVRITAS REI PVB,,"Securitas standing facing, legs crossed, holding sceptre and leaning on column",337-40,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
469,SECVRITAS REI P,,"Securitas standing facing, legs crossed, holding sceptre and leaning on column",337-40,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
470,VIRTVS AVGVSTI,,"Emperor standing right, holding spear and shield",337-40,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
471,CONSTANTINVS CAES,,"Roma standard left on shield, holding transverse spear and Victory on globe",337,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
472,CONSTANTIVS CAES,,"Roma standard left on shield, holding transverse spear and Victory on globe",337,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
473,AETERNA PIETAS,,"Emperor standing right, holding globe and spear",337-40,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
474,AETERNA PIETAS,,Emperor standing left holding globe and spear,337-40,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
476,VIRTVS AVGG NN,,"Soldier standing facing, holding spear and shield",337-41,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
479,VICTORIA AVG,,"Victory standing left foot on prow, holding wreath and palm",337-40,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
480,VICTORIA AVG,,Victory advancing left holding wreath and palm,337-40,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
481,VICTORIA AVGG,,Victory holding wreath and palm,circa 345-7,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
482,VICTORIA AVGG,,Victory holding wreath in each hand,circa 345-7,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
483,VICT AVG,,Victory advancing left holding wreath and palm,circa 342-7,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
484,VICT AVGG,,Victory advancing left holding wreath and palm,circa 345-7,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
485,IVST VEN MEM,,Aequitas standing left holding balance and scroll,circa 342-7,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
486,IVST VENER MEMOR,,Aequitas standing left holding balance and scroll,circa 345-7,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
487,VICTORIAE DD AVGGQ.NN,,"Two Victories standing facing forwards, holding wreath and palm ",347,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
489,VOT / XX / MVLT / XXX,,Inscription in wreath.,347-8,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
490,VN MR,,"Emperor standing right, raising hand",347-8,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
491,VOT / XV / MVLT / XX,,Inscription in wreath.,347-8,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
492,VICTORIA AVGG NN,,Victory advancing left holding wreath and palm,circa 348,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
493,VIRTVS AVGG,,"Emperor galloping right, spearing barbarian",circa 348,17,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 17,330-348,17
709,AETERNA PIETAS,Eternal Piety,Emperor standing right holding globe and spear,337-40,17,2,2016-03-29 12:37:40,491,0000-00-00 00:00:00,,Period 17,330-348,17
710,AETERNA PIETAS,Eternal Piety,Emperor standing left holding globe and spear,337-40,17,2,2016-03-29 12:38:16,491,0000-00-00 00:00:00,,Period 17,330-348,17
711,VICTORIA AVGVSTORVM,,Victory advancing left holding wreath and palm,342-343,17,2,2016-11-08 14:25:00,491,0000-00-00 00:00:00,,Period 17,330-348,17
496,FEL TEMP REPARATIO,,"Emperor left on galley, holding Victory on globe and standard with chi-rho on banner; Victory steering",351-5,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
500,ROMAE AETERNAE,,Roma standard left holding spear; shield at side,348-50,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
502,VICTORIA AVG LIB ROMANOR,,"Emperor standing right, holding eagle on banner or globe, placing foot on captive",350,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
503,FEL TEMP REPARATIO,,"Emperor galloping right, spearing two barbarians",350,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
504,FEL TEMP REPARATIO,,Emperor standing left holding banner with Chi-Rho and shield; to left two captives,348-51,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
505,VICTORIA.AVG.LIB.ROMANOR,,Victory and Libertas holding trophy,350,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
506,VICTORIA AVG LIB ROMANOR,,"Emperor standing left holding olive branch; to right, captive; to left standard with chi-rho",350,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
507,GLORIA ROMANORVM,,Two Victories holding wreath inscribed VOT / X,350,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
508,CONCORDIA MILITVM,,"Emperor standing facing, head left;above him, star; he holds banner with chi-rho in each hand",350-5,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
509,HOC SIGNO VICTOR ERIS,,"Emperor standing facing, head left holding standard with chi-rho on banner; to right, Victory standing crowning him with a wreath and holding palm branch",350-1,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
510,GLORIA ROMANORVM,,"Emperor standing facing, head left holding chi-rho on banner and spear",350,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
511,VIRTVS AVGVSTORVM,,"Emperor standing right, holding spear and globe, kicking standard captive",350,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
512,VIRTVS AVGVSTORVM,,"Emperor standing facing, head left holding trophy and spear; to left captive",350,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
513,FEL TEMP REPARATIO,,Emperor standing left holding standard with barred-rho on banner,350-1,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
515,GLORIA ROMANORVM,,"Emperor standing left holding Victory on globe and standard with chi-rho on banner, foot on captive to left;to right, another captive",350-1,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
516,BEATITVDO PVBLICA,,"Emperor standard left on curule chair, holding sceptre in left hand",351,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
518,VRBS ROMA,,"Roma standard left holding Victory on globe and spear; to her side, shield",350-1,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
519,GLORIA ROMANORVM,,"Soldier advancing right, holding bow and spear and dragging captive",350-1,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
520,VICTORIA AVGVSTORVM,,Victory advancing left wreath in each hand,350-1,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
521,VICTORIA CAESARIS,,Victory advancing left holding wreath and palm,350-1,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
522,FEL TEMP REPARATIO,,Emperor advancing left holding Victory on globe and standard with chi-rho; spurns captive with right foot,351-5,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
523,VICTORIA AVG ET CAES,,"Emperor standing right, holding standard with chi-rho and spear; places foot on captive",351,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
527,RENOVATIO VRBIS ROME,,"Roma standard left holding Victory on globe and spear; to her side, shield",351-2,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
528,VIRTVS EXERCITVS,,Emperor standing left holding globe and sceptre,351-2,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
531,VICT DD NN AVG ET CAES,,Two Victories holding shield inscr VOT V MVLT X,351-2,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
532,VICT DD NN AVG ET CAES,,Two Victories holding shield inscr VOT V MVLT X; wreath surmounted by chi-rho,351-5,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
533,VICT DD NN AVG ET CAES,,Two Victories holding shield inscr VOT XXX; wreath surmounted by chi-rho,352-5,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
534,GLORIA ROMANORVM,,Emperor standing left holding standard with chi-rho on banner and raising turretted figure,352-5,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
535,GLORIA ROMANORVM,,"Emperor standing facing, head left had standard with chi-rho and spear",352-61,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
538,SPES REI PVBLICE,,"Emperor in military dress standing right, holding globe and spear",355-61,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
539,SPES REI PVBLICE,,Emperor in military dress standing left holding globe and spear,355-61,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
